id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
4278864,Heart of East Nashville,21984552,Helen Gaye And Earl,,District 6,36.17295535,-86.7513367,Private room,90,1,142,8/27/16,6.12,1,312
1006989,Private Carriage House,1896384,John And Mike,,District 6,36.17508638,-86.73580605,Private room,99,2,249,8/28/16,5.95,1,112
7347698,East Nashville/5Points 2BR Gem,38490846,Kaye,,District 6,36.1698888,-86.74070074,Entire home/apt,150,2,34,8/21/16,4.11,4,318
10452462,Garden Guesthouse in East Nashville,15352517,Annakate,,District 6,36.17505207,-86.7433681,Entire home/apt,125,2,24,8/21/16,3.77,1,57
2874811,East Nashville Convenience/Comfort,3751912,Chaney,,District 6,36.16662058,-86.74860006,Entire home/apt,150,3,69,8/13/16,2.52,1,152
11397669,Private Suite in Sassy Cottage,19072717,Jeanne,,District 6,36.18094749,-86.73927212,Private room,100,2,2,8/16/16,2,1,20
1537921,Private East Nashville Cozy Cottage,113637,Craig,,District 6,36.16793935,-86.73759204,Entire home/apt,128,2,97,8/26/16,2.64,1,326
4013290,East Nashville urban retreat,20809908,Justin,,District 6,36.18494268,-86.7425516,Entire home/apt,300,1,50,7/12/16,2.07,1,35
12754162,Vessie's East Nashville Cozy Get-A-Way,66112586,Vessie,,District 6,36.17116299,-86.73769566,Entire home/apt,99,2,8,8/28/16,3.64,1,328
8719431,Walkable-Hip East Nashville Home!,966011,Lori,,District 6,36.18025381,-86.74104601,Entire home/apt,120,1,8,6/12/16,1.53,1,248
13294823,Beautiful New Place! Walk to Fun Spots!,6675690,Isabeau And Shaun,,District 6,36.18828669,-86.73626824,Entire home/apt,520,1,2,7/31/16,1.33,17,319
12713156,Beautiful upscale East Nash home,69116972,Dale,,District 6,36.17148868,-86.73744498,Entire home/apt,350,2,1,8/1/16,0.81,1,177
7699611,3000 Sq Ft Music City Manor,24619458,Atlas360,,District 6,36.17019382,-86.75240966,Entire home/apt,700,3,40,8/29/16,3.29,8,324
13397701,Welcome to 1114 Stratton Ave,56574808,Allie,,District 6,36.18319458,-86.74656264,Entire home/apt,275,1,12,8/29/16,4.24,1,57
2170733,Ruthie's house in East Nashville,6036692,Ruthie,,District 6,36.18854116,-86.74452151,Entire home/apt,200,2,35,8/6/16,1.2,1,321
9477277,Sweet and Petite on Lillian St,37151405,Alizabeth,,District 6,36.17226919,-86.74416384,Private room,300,1,0,,,2,1
7706075,Comfortable Bedroom(R) - East Nashville,13106852,Roland And Shane,,District 6,36.18510076,-86.74455374,Private room,58,1,90,8/22/16,6.77,4,6
8649816,Chill East Nashville House (private room),34836262,Aaron,,District 6,36.1821298,-86.70756315,Private room,59,1,16,8/30/16,6.32,1,29
6053806,Cozy Haven in East Nashville,12059093,Nik And Erin,,District 6,36.17547495,-86.72058885,Entire home/apt,115,1,117,9/2/16,7.25,1,332
4227049,East Nashville Victorian Home,7153613,Tammi,,District 6,36.18729287,-86.7362256,Entire home/apt,275,2,28,8/1/16,1.31,1,86
3578360,East Nashville & Easy Bike Downtown,11006332,Ryan And Christen,,District 6,36.16369108,-86.74046269,Entire home/apt,130,3,25,3/8/16,0.96,5,342
11116539,Charming 40s East Nashville home,57752297,Naomi,,District 6,36.18894053,-86.73387623,Entire home/apt,200,2,8,7/31/16,1.55,1,257
10412002,Artful Luxury in East Nashville,31148752,Bob,,District 6,36.19269584,-86.73565837,Entire home/apt,499,2,1,5/8/16,0.25,44,347
4423570,Custom Craftsman's House ,10715709,A Chris,,District 6,36.17840516,-86.73580216,Entire home/apt,150,2,68,8/12/16,3.02,1,325
11607933,East Nashville family friendly home,61440398,Elisabeth,,District 6,36.16829107,-86.74913732,Entire home/apt,325,1,2,5/22/16,0.52,1,14
14573396,Retro 1970s Airstream in Hip East Nashville,16354172,Anna,,District 6,36.16726961,-86.75002983,Entire home/apt,60,2,0,,,2,20
2694882,"E. Nashville, 93 5* Reviews, Close to Everything",13221453,Christy,,District 6,36.17029386,-86.74103762,Entire home/apt,99,2,94,8/29/16,3.19,3,134
7773959,Charming house in East Nashville,8962546,Charlotte,,District 6,36.18841784,-86.7440497,Private room,55,1,13,8/1/16,1.57,1,309
